temperature,pressure,humidity
23.71,100530,52
23.72,100535,52
23.71,100533,52
23.71,100528,52
23.71,100532,52
23.69,100530,52
23.66,100528,52
23.67,100531,52
23.68,100527,52
23.67,100531,52
23.67,100532,52
23.66,100536,52
23.67,100532,52
23.67,100521,52
23.66,100530,52
23.66,100524,52
23.64,100521,52
23.65,100529,52
23.65,100529,52
23.64,100524,52
23.64,100530,52
23.64,100533,52
23.65,100531,52
23.64,100535,52
23.65,100533,52
23.64,100530,52
23.63,100533,52
23.61,100530,52
23.61,100527,51
23.6,100531,51
23.59,100530,51
23.57,100532,51
23.56,100535,51
23.53,100531,51
23.51,100527,51
23.5,100526,51
23.5,100526,52
23.48,100528,52
23.48,100528,51
23.45,100525,51
23.44,100524,51
23.44,100533,51
23.43,100536,52
23.43,100531,52
23.43,100528,52
23.42,100526,52
23.43,100523,52
23.42,100529,52
23.41,100528,52
23.39,100529,52
23.39,100529,52
23.39,100524,52
23.38,100528,52
23.4,100528,52
23.38,100531,52
23.38,100527,51
23.36,100525,52
23.35,100533,52
23.37,100537,52
23.38,100533,52
23.38,100523,52
23.38,100528,52
23.39,100524,52
23.4,100525,52
23.42,100529,51
23.42,100529,51
23.4,100520,51
23.42,100534,51
23.42,100529,51
23.42,100523,51
23.42,100529,51
23.42,100529,51
23.41,100522,52
23.43,100526,52
23.44,100526,52
23.43,100519,52
23.44,100527,52
23.43,100520,52
23.44,100526,52
23.44,100526,52
23.43,100530,52
23.43,100525,52
23.44,100522,52
23.44,100527,52
23.46,100530,52
23.45,100525,52
23.46,100531,52
23.47,100526,51
23.45,100523,51
23.46,100530,51
23.47,100526,52
23.47,100530,52
23.47,100524,52
23.48,100528,52
23.49,100529,52
23.51,100527,52
23.5,100520,52
23.5,100526,52
23.51,100522,52
23.52,100529,52
23.53,100525,52
23.54,100528,52
23.54,100527,52
23.55,100523,52
23.55,100526,52
23.54,100528,52
23.57,100526,52
23.58,100528,52
23.58,100528,52
23.57,100537,52
23.58,100531,52
23.58,100525,52
23.59,100527,52
23.53,100522,52
23.51,100527,52
23.5,100520,52
23.48,100522,52
23.48,100522,52
23.47,100515,52
23.44,100515,53
23.44,100518,53
23.45,100523,53
23.44,100521,53
23.43,100525,53
23.42,100518,53
23.42,100524,53
23.43,100522,53
23.43,100526,53
23.44,100524,53
23.44,100524,53
23.43,100531,53
23.44,100518,53
23.44,100521,53
23.47,100529,53
23.47,100523,53
23.47,100526,53
23.46,100530,53
23.46,100522,53
23.46,100525,53
23.46,100524,53
23.46,100531,53
23.48,100530,53
23.47,100523,53
23.47,100523,53
23.44,100527,53
23.45,100523,53
23.44,100524,53
23.44,100525,53
23.45,100528,53
23.45,100523,53
23.44,100521,53
23.44,100524,53
23.44,100519,53
23.44,100527,53
23.44,100526,53
23.44,100524,53
23.46,100520,53
23.46,100524,54
23.48,100528,54
23.48,100525,54
23.47,100526,53
23.47,100527,53
23.47,100527,53
23.48,100528,53
23.46,100522,53
23.45,100523,53
23.45,100523,53
23.44,100526,53
23.43,100522,53
23.43,100530,53
23.44,100530,53
23.44,100530,53
23.43,100525,53
23.42,100529,53
23.42,100526,53
23.43,100523,53
23.44,100526,53
23.44,100525,53
23.43,100519,53
23.44,100526,53
23.44,100526,53
23.45,100528,53
23.45,100525,53
23.46,100524,53
23.44,100518,53
23.42,100518,53
23.41,100528,53
23.41,100525,53
23.42,100523,53
23.44,100521,53
23.46,100519,53
23.45,100528,53
23.46,100525,53
23.47,100523,53
23.47,100520,53
23.49,100529,53
23.49,100529,53
23.49,100524,53
23.49,100519,53
23.5,100528,53
23.5,100526,53
23.5,100526,53
23.52,100529,53
23.51,100520,53
23.52,100530,53
23.52,100524,53
23.55,100528,53
23.57,100528,53
23.56,100525,53
23.57,100523,53
23.57,100523,53
23.59,100524,53
23.6,100525,53
23.6,100526,53
23.61,100527,53
23.62,100524,53
23.63,100525,53
23.62,100521,53
23.62,100528,53
23.62,100529,53
23.62,100524,53
23.63,100523,53
23.64,100530,53
23.65,100533,53
23.66,100535,53
23.67,100529,53
23.68,100530,53
23.68,100533,53
23.69,100530,53
23.72,100526,53
23.73,100530,53
23.74,100527,53
23.74,100527,53
23.76,100525,53
23.76,100524,53
23.79,100530,53
23.79,100530,53
23.81,100539,53
23.84,100530,53
23.85,100529,53
23.87,100532,53
23.88,100528,53
23.9,100526,53
23.9,100526,53
23.92,100535,52
23.93,100528,52
23.95,100534,52
23.96,100536,52
23.94,100522,52
23.96,100525,52
23.99,100528,52
23.99,100522,52
24.03,100525,52
24.03,100527,52
24.04,100521,52
24.05,100528,52
24.06,100528,52
24.06,100525,52
24.07,100526,52
24.08,100528,52
24.08,100530,52
24.09,100524,52
24.09,100522,52
24.1,100531,52
24.08,100527,52
24.09,100526,52
24.09,100521,52
24.07,100524,52
24.07,100531,51
24.06,100528,51
24.05,100525,51
24.06,100524,51
24.04,100526,51
24.04,100526,51
23.99,100519,51
23.98,100518,51
23.97,100524,51
23.96,100525,51
23.95,100523,51
23.94,100522,51
23.95,100523,51
23.94,100522,51
23.93,100528,51
23.91,100528,51
23.89,100516,51
23.91,100531,51
23.9,100526,51
23.9,100521,51
23.9,100521,51
23.9,100528,51
23.9,100517,51
23.91,100527,51
23.91,100528,51
23.92,100518,51
23.92,100530,52
23.92,100524,51
23.93,100529,51
23.93,100525,52
23.92,100524,52
23.93,100520,52
23.9,100526,52
23.9,100526,52
23.9,100526,52
23.89,100530,51
23.89,100535,51
23.88,100529,52
23.87,100527,52
23.85,100529,52
23.85,100528,52
23.85,100529,52
23.84,100535,52
23.84,100536,52
23.83,100529,52
23.83,100529,52
23.82,100530,52
23.83,100531,52
23.84,100532,52
23.83,100526,52
23.83,100529,52
23.85,100529,52
23.85,100524,52
23.84,100525,52
23.85,100531,52
23.84,100522,52
23.84,100527,52
23.83,100526,52
23.8,100526,52
23.79,100525,52
23.76,100530,52
23.74,100533,52
23.76,100531,52
23.76,100525,52
23.74,100527,52
23.75,100529,53
23.75,100523,53
23.76,100528,53
23.75,100529,53
23.75,100529,53
23.74,100533,53
23.75,100529,53
23.75,100532,53
23.74,100524,52
23.73,100525,52
23.73,100526,52
23.73,100526,52
23.74,100530,52
23.73,100526,52
23.72,100529,52
23.73,100525,52
23.74,100522,52
23.73,100531,52
23.74,100526,52
23.74,100522,52
23.74,100527,52
23.72,100521,52
23.7,100522,52
23.69,100523,52
23.67,100526,52
23.66,100528,52
23.65,100529,52
23.63,100528,52
23.64,100524,52
23.65,100523,52
23.65,100529,52
23.65,100528,52
23.64,100530,52
23.67,100534,52
23.66,100533,52
23.66,100525,52
23.68,100523,52
23.67,100523,52
23.66,100525,52
23.66,100522,52
23.65,100523,52
23.64,100524,53
23.64,100526,53
23.63,100523,53
23.65,100529,53
23.64,100526,53
23.62,100529,53
23.61,100529,53
23.6,100531,53
23.59,100527,53
23.59,100524,53
23.6,100529,53
23.58,100533,53
23.56,100527,53
23.56,100519,53
23.54,100525,53
23.56,100518,53
23.56,100524,53
23.57,100520,53
23.57,100525,53
23.57,100526,53
23.56,100525,53
23.57,100525,53
23.55,100526,53
23.55,100517,53
23.54,100516,53
23.54,100524,53
23.55,100523,53
23.56,100525,53
23.53,100522,53
23.53,100520,53
23.51,100514,53
23.5,100514,53
23.49,100521,53
23.48,100531,53
23.5,100526,53
23.48,100525,53
23.48,100528,53
23.47,100523,53
23.47,100529,53
23.46,100522,53
23.47,100532,53
23.47,100520,53
23.47,100524,53
23.49,100524,53
23.47,100524,53
23.48,100528,53
23.48,100525,53
23.48,100529,53
23.49,100524,53
23.49,100524,53
23.5,100526,53
23.5,100526,53
23.5,100531,53
23.51,100524,53
23.51,100528,53
23.5,100531,53
23.5,100526,53
23.5,100526,53
23.49,100527,53
23.5,100520,53
23.48,100520,53
23.49,100521,53
23.49,100524,53
23.47,100516,53
23.48,100525,53
23.47,100520,53
23.47,100515,53
23.47,100526,54
23.47,100524,54
23.47,100520,54
23.46,100527,53
23.47,100529,53
23.46,100516,54
23.46,100524,54
23.45,100525,54
23.46,100524,54
23.45,100525,53
23.45,100517,53
23.45,100520,53
23.45,100517,53
23.43,100519,53
23.39,100522,53
23.38,100522,53
23.38,100527,53
23.36,100516,53
23.35,100517,53
23.34,100526,53
23.32,100528,53
23.32,100524,53
23.31,100527,53
23.28,100520,53
23.27,100531,53
23.23,100525,53
23.23,100524,53
23.24,100520,53
23.23,100525,53
23.23,100524,54
23.22,100525,54
23.22,100529,54
23.22,100526,54
23.23,100524,54
23.23,100530,54
23.23,100519,54
23.25,100522,54
23.22,100525,54
23.2,100522,54
23.19,100520,54
23.15,100523,54
23.14,100523,54
23.11,100521,54
23.11,100521,54
23.13,100524,54
23.12,100528,54
23.11,100524,54
23.11,100526,54
23.12,100526,54
23.13,100524,54
23.15,100525,54
23.16,100524,54
23.14,100520,54
23.13,100518,54
23.12,100522,54
23.11,100521,54
23.12,100522,54
23.13,100521,54
23.12,100522,54
23.13,100518,54
23.12,100525,54
23.14,100521,54
23.14,100523,54
23.13,100524,54
23.15,100530,54
23.15,100525,54
23.14,100521,54
23.15,100525,54
23.16,100535,54
23.16,100524,54
23.17,100529,54
23.19,100529,55
23.2,100526,55
23.21,100526,55
23.22,100523,55
23.23,100527,54
23.24,100518,54
23.26,100530,54
23.27,100521,54
23.26,100524,54
23.27,100524,54
23.25,100519,54
23.25,100517,54
23.22,100523,54
23.21,100526,54
23.2,100525,54
23.19,100523,54
23.18,100528,54
23.17,100528,54
23.17,100525,54
23.17,100525,54
23.17,100526,54
23.16,100524,54
23.17,100520,54
23.16,100524,54
23.17,100525,54
23.16,100524,54
23.16,100518,54
23.16,100521,54
23.16,100529,54
23.17,100528,54
23.16,100524,54
23.15,100527,54
23.14,100523,54
23.12,100528,54
23.12,100523,54
23.14,100527,54
23.14,100517,54
23.12,100522,54
23.11,100526,54
23.13,100518,54
23.15,100522,54
23.14,100518,54
23.17,100520,54
23.16,100524,54
23.14,100520,54
23.15,100523,54
23.16,100524,54
23.16,100530,54
23.18,100521,54
23.18,100527,54
23.19,100523,54
23.19,100523,54
23.2,100519,54
23.2,100519,54
23.19,100526,54
23.2,100525,54
23.19,100523,54
23.18,100521,54
23.19,100523,54
23.19,100523,54
23.18,100521,54
23.19,100523,54
23.2,100519,54
23.19,100523,54
23.18,100524,54
23.17,100525,54
23.15,100525,54
23.16,100524,54
23.16,100524,54
23.17,100520,54
23.18,100519,54
23.18,100524,54
23.18,100519,54
23.18,100521,54
23.16,100522,54
23.17,100518,54
23.19,100523,54
23.18,100516,54
23.18,100522,54
23.2,100522,54
23.2,100526,54
23.2,100519,54
23.21,100522,54
23.23,100524,54
23.23,100524,54
23.23,100514,54
23.23,100516,54
23.23,100520,54
23.24,100529,54
23.25,100522,54
23.26,100530,54
23.26,100527,54
23.29,100518,54
23.32,100523,54
23.33,100522,54
23.35,100522,54
23.33,100520,54
23.34,100521,53
23.35,100522,53
23.34,100521,53
23.34,100521,53
23.35,100522,53
23.37,100520,53
23.36,100519,53
23.37,100521,53
23.36,100521,53
23.36,100518,53
23.35,100518,53
23.36,100518,54
23.37,100520,53
23.37,100521,53
23.38,100523,53
23.38,100525,53
23.37,100523,53
23.37,100526,53
23.36,100521,53
23.35,100522,53
23.33,100519,53
23.31,100521,53
23.3,100526,53
23.29,100521,53
23.31,100516,53
23.31,100521,53
23.28,100522,53
23.28,100522,53
23.28,100522,53
23.27,100520,53
23.29,100518,53
23.28,100522,53
23.27,100520,53
23.26,100529,53
23.28,100522,53
23.28,100522,53
23.3,100519,53
23.31,100521,53
23.31,100521,53
23.31,100528,53
23.32,100523,53
23.32,100523,53
23.32,100517,53
23.34,100523,53
23.33,100525,53
23.31,100516,53
23.32,100517,53
23.28,100514,53
23.27,100521,53
23.29,100523,53
23.29,100527,53
23.28,100522,53
23.28,100516,53
23.3,100514,53
23.3,100519,53
23.3,100519,53
23.29,100512,53
23.32,100520,53
23.33,100527,53
23.34,100521,53
23.34,100524,53
23.35,100525,53
23.36,100522,53
23.37,100527,53
23.37,100520,53
23.37,100521,53
23.38,100514,53
23.41,100516,53
23.41,100516,52
23.41,100524,52
23.41,100516,52
23.41,100524,52
23.42,100509,52
23.42,100524,52
23.42,100518,52
23.42,100518,52
23.44,100526,52
23.43,100517,52
23.44,100519,52
23.45,100523,52
23.46,100520,52
23.47,100526,52
23.46,100519,52
23.47,100526,52
23.43,100516,52
23.44,100521,52
23.45,100523,52
23.46,100525,52
23.44,100521,52
23.44,100526,53
23.45,100517,53
23.47,100523,53
23.47,100527,53
23.48,100522,53
23.5,100526,53
23.49,100519,53
23.49,100518,53
23.5,100529,53
23.5,100517,53
23.5,100515,53
23.51,100527,53
23.51,100524,53
23.51,100519,53
23.5,100521,53
23.51,100519,53
23.52,100523,53
23.51,100520,53
23.51,100519,53
23.51,100522,53
23.5,100520,53
23.51,100522,53
23.5,100526,53
23.52,100523,53
23.52,100521,53
23.51,100523,53
23.51,100523,53
23.52,100524,54
23.53,100523,53
23.53,100515,54
23.55,100523,54
23.54,100522,54
23.53,100520,54
23.55,100523,54
23.57,100526,54
23.57,100523,54
23.58,100524,54
23.58,100522,53
23.59,100530,54
23.59,100519,54
23.6,100519,54
23.6,100523,54
23.59,100521,54
23.58,100520,54
23.58,100522,53
23.58,100525,53
23.6,100526,53
23.6,100523,53
23.6,100520,53
23.6,100517,53
23.62,100524,53
23.62,100523,54
23.61,100525,54
23.62,100524,54
23.65,100523,54
23.64,100527,54
23.64,100523,54
23.66,100530,53
23.66,100524,53
23.66,100524,53
23.65,100523,53
23.67,100520,53
23.67,100521,53
23.67,100521,53
23.67,100526,53
23.67,100526,53
23.67,100524,53
23.68,100522,53
23.67,100520,53
23.67,100518,53
23.68,100522,53
23.68,100522,53
23.69,100527,53
23.7,100523,53
23.71,100530,53
23.68,100519,53
23.66,100519,53
23.65,100520,53
23.65,100517,53
23.65,100520,53
23.66,100522,53
23.66,100519,53
23.67,100515,53
23.67,100526,53
23.68,100523,53
23.69,100522,53
23.7,100514,53
23.7,100520,53
23.72,100517,53
23.72,100521,53
23.72,100524,53
23.73,100523,53
23.73,100526,53
23.73,100520,53
23.74,100522,53
23.75,100523,53
23.75,100529,53
23.78,100517,53
23.79,100524,53
23.8,100526,53
23.81,100528,53
23.82,100530,53
23.83,100526,53
23.84,100524,53
23.86,100527,53
23.86,100525,53
23.85,100521,53
23.85,100518,53
23.86,100524,53
23.88,100522,53
23.88,100523,53
23.89,100518,53
23.89,100514,53
23.89,100525,53
23.89,100519,53
23.9,100524,53
23.91,100517,53
23.91,100514,53
23.91,100520,53
23.92,100519,53
23.92,100513,53
23.93,100520,53
23.94,100522,53
23.95,100518,53
23.95,100521,53
23.94,100522,53
23.94,100513,53
23.92,100519,53
23.92,100519,53
23.91,100520,53
23.92,100532,53
23.91,100528,53
23.93,100518,53
23.94,100519,53
23.92,100513,53
23.92,100516,53
23.91,100517,53
23.92,100523,53
23.92,100512,53
23.93,100520,53
23.93,100511,53
23.92,100516,53
23.92,100516,53
23.92,100519,52
23.92,100515,52
23.91,100522,52
23.91,100519,52
23.91,100523,52
23.92,100519,52
23.92,100512,52
23.93,100514,52
23.92,100519,53
23.94,100519,53
23.93,100515,53
23.94,100519,53
23.95,100517,53
23.95,100515,53
23.94,100519,53
23.95,100523,53
23.95,100518,53
23.96,100516,53
23.94,100517,53
23.94,100522,52
23.93,100520,52
23.92,100519,52
23.93,100522,52
23.93,100520,52
23.93,100523,52
23.92,100519,52
23.92,100508,52
23.91,100511,52
23.92,100518,52
23.91,100520,52
23.88,100520,52
23.89,100513,52
23.86,100520,52
23.85,100506,52
23.86,100520,52
23.85,100518,52
23.85,100523,52
23.85,100518,52
23.86,100519,52
23.81,100517,52
23.8,100521,52
23.77,100516,52
23.77,100520,52
23.75,100521,52
23.74,100524,52
23.75,100522,52
23.76,100517,52
23.74,100519,52
23.74,100524,52
23.72,100521,52
23.72,100518,52
23.71,100519,52
23.71,100522,52
23.7,100520,52
23.72,100518,52
23.7,100526,52
23.71,100517,52
23.71,100517,52
23.71,100519,52
23.7,100518,52
23.7,100520,52
23.73,100519,52
23.73,100520,52
23.74,100515,52
23.76,100519,52
23.76,100516,52
23.77,100520,52
23.78,100520,52
23.8,100521,52
23.8,100520,52
23.81,100517,52
23.81,100522,52
23.82,100513,52
23.83,100520,52
23.84,100519,52
23.86,100511,52
23.85,100512,52
23.86,100508,52
23.86,100519,52
23.85,100515,52
23.85,100512,53
23.85,100510,53
23.86,100509,53
23.84,100516,53
23.85,100507,53
23.85,100518,53
23.86,100520,53
23.86,100508,53
23.86,100511,53
23.87,100510,53
23.88,100515,53
23.88,100511,53
23.89,100514,53
23.9,100518,53
23.9,100513,53
23.9,100510,53
23.9,100515,53
23.89,100514,53
23.9,100512,53
23.89,100513,53
23.89,100513,53
23.88,100520,53
23.88,100515,53
23.87,100516,53
23.87,100524,53
23.87,100510,53
23.86,100520,53
23.86,100516,53
23.85,100521,53
23.86,100525,53
23.86,100524,53
23.86,100520,53
23.87,100521,53
23.88,100528,53
23.86,100519,53
23.87,100521,53
23.87,100521,53
23.88,100523,53
23.88,100523,53
23.9,100517,53
23.91,100511,53
23.93,100520,53
23.92,100516,53
23.93,100515,53
23.93,100520,53
23.93,100515,53
23.93,100520,53
23.93,100515,53
23.93,100520,52
23.91,100517,53
23.9,100512,53
23.9,100521,53
23.9,100512,53
23.91,100513,53
23.9,100521,53
23.91,100517,53
23.91,100520,53
23.92,100515,53
23.9,100513,53
23.9,100526,53
23.91,100516,53
23.92,100519,53
23.91,100523,53
23.92,100523,53
23.92,100524,53
23.94,100522,53
23.95,100518,53
23.95,100518,52
23.94,100514,52
23.93,100518,52
23.94,100516,52
23.93,100520,52
23.93,100526,52
23.94,100519,52
23.95,100517,52
23.96,100519,52
23.96,100514,52
23.95,100518,52
23.94,100514,52
23.97,100521,52
23.97,100513,52
23.97,100513,52
23.96,100514,53
23.98,100512,53
23.98,100518,53
23.99,100513,53
23.97,100516,52
23.96,100517,52
23.95,100518,52
23.96,100514,52
23.97,100515,52
23.96,100520,52
23.98,100518,52
23.98,100512,53
23.99,100519,53
23.99,100519,53
24,100518,53
24.03,100519,53
24.03,100516,53
24.03,100519,53
24.03,100517,53
24.04,100519,53
24.04,100516,53
24.04,100510,52
24.03,100519,52
24.04,100521,52
24.03,100513,52
24.03,100519,52
24.02,100524,52
24.03,100511,52
24.02,100517,52
24.02,100512,52
24,100516,52
23.99,100519,52
24,100516,52
24,100521,52
24.01,100514,52
24.01,100522,52
24.02,100517,53
23.99,100517,52
23.97,100516,52
23.97,100516,52
23.96,100520,52
23.96,100514,52
23.96,100525,52
23.94,100511,52
23.93,100522,52
23.91,100517,52
23.91,100520,52
23.91,100511,52
23.94,100516,52
23.94,100517,52
23.93,100520,52
23.93,100523,52
23.91,100514,52
23.93,100520,52
23.92,100519,52
23.91,100509,52
23.89,100519,52
23.89,100514,52
23.89,100518,52
23.88,100523,52
23.88,100512,52
23.88,100531,51
23.87,100529,51
23.86,100531,51
23.83,100520,52
23.85,100518,52
23.85,100524,52
23.86,100523,52
23.86,100525,52
23.86,100523,52
23.86,100520,52
23.86,100513,52
23.87,100527,52
23.87,100523,52
23.87,100523,52
23.88,100518,52
23.89,100519,52
23.89,100513,52
23.9,100526,52
23.89,100516,52
23.91,100517,52
23.91,100523,52
23.92,100515,52
23.92,100519,52
23.93,100520,52
23.93,100512,52
23.93,100518,52
23.94,100517,52
23.94,100519,52
23.94,100519,52
23.94,100517,52
23.92,100513,52
23.94,100516,52
23.93,100512,52
23.92,100512,52
23.92,100518,52
23.9,100515,52
23.9,100518,52
23.89,100514,52
23.9,100515,52
23.9,100513,52
23.89,100511,52
23.9,100515,52
23.89,100519,52
23.88,100523,52
23.88,100517,52
23.87,100521,52
23.88,100518,52
23.86,100523,52
23.84,100522,52
23.84,100527,52
23.84,100522,52
23.85,100528,53
23.83,100515,52
23.81,100516,52
23.77,100527,52
23.76,100519,52
23.77,100520,52
23.76,100519,52
23.75,100518,52
23.77,100521,52
23.76,100519,52
23.76,100519,52
23.77,100510,53
23.77,100515,53
23.78,100515,53
23.76,100519,53
23.75,100523,53
23.76,100524,53
23.74,100522,53
23.76,100525,53
23.75,100526,53
23.75,100521,53
23.75,100518,53
23.74,100519,53
23.75,100517,53
23.75,100517,53
23.74,100522,53
23.74,100516,53
23.72,100516,53
23.73,100520,53
23.72,100521,53
23.72,100516,53
23.72,100516,53
23.72,100517,53
23.71,100524,53
23.71,100517,53
23.71,100514,53
23.72,100524,53
23.72,100524,53
23.73,100516,53
23.73,100516,53
23.73,100526,53
23.75,100526,53
23.75,100517,53
23.73,100523,53
23.75,100521,53
23.74,100516,53
23.74,100522,53
23.69,100523,53
23.67,100515,53
23.68,100520,53
23.68,100517,53
23.67,100524,53
23.66,100525,53
23.63,100524,53
23.6,100520,53
23.59,100521,53
23.59,100513,53
23.58,100522,53
23.56,100513,53
23.55,100523,53
23.55,100520,53
23.53,100514,53
23.52,100519,53
23.52,100518,53
23.51,100511,53
23.5,100520,53
23.49,100518,53
23.49,100522,53
23.5,100526,53
23.51,100522,53
23.5,100514,53
23.5,100518,53
23.5,100520,53
23.51,100522,53
23.52,100523,53
23.53,100520,53
23.53,100517,54
23.54,100527,54
23.52,100515,53
23.51,100517,53
23.52,100518,53
23.51,100522,53
23.52,100523,53
23.51,100516,53
23.49,100521,53
23.48,100517,53
23.49,100518,53
23.47,100527,53
23.48,100519,53
23.48,100522,53
23.46,100527,53
23.44,100518,53
23.45,100525,53
23.44,100524,53
23.45,100523,53
23.46,100516,53
23.45,100523,53
23.46,100522,53
23.47,100515,53
23.47,100523,53
23.48,100511,53
23.48,100523,53
23.49,100525,53
23.49,100518,53
23.49,100521,53
23.49,100518,53
23.47,100527,53
23.49,100524,53
23.51,100516,53
23.51,100517,53
23.53,100525,53
23.52,100518,53
23.53,100520,53
23.52,100519,53
23.54,100518,53
23.55,100523,53
23.53,100514,53
23.53,100523,53
23.53,100520,53
23.54,100516,53
23.55,100523,54
23.56,100525,54
23.56,100519,54
23.55,100520,53
23.56,100522,53
23.56,100522,53
23.57,100520,53
23.57,100521,53
23.58,100522,53
23.6,100520,53
23.6,100523,53
23.6,100520,53
23.61,100521,53
23.62,100520,53
23.61,100516,53
23.61,100518,53
23.58,100517,53
23.56,100515,53
23.52,100519,53
23.54,100521,53
23.54,100518,53
23.53,100522,53
23.52,100513,53
23.51,100514,53
23.5,100517,53
23.48,100520,53
23.5,100520,53
23.49,100516,53
23.48,100511,53
23.49,100513,53
23.5,100515,53
23.49,100513,53
23.51,100516,53
23.51,100516,53
23.52,100518,53
23.53,100515,53
23.53,100517,53
23.55,100517,53
23.56,100525,53
23.55,100517,53
23.54,100516,53
23.55,100512,53
23.55,100520,53
23.54,100516,53
23.53,100515,53
23.52,100515,53
23.5,100514,53
23.49,100518,53
23.49,100518,53
23.49,100513,53
23.48,100517,53
23.48,100519,53
23.47,100520,53
23.45,100517,53
23.43,100516,53
23.44,100510,53
23.43,100514,53
23.43,100516,53
23.42,100516,53
23.43,100519,53
23.42,100520,53
23.4,100520,53
23.4,100517,53
23.38,100516,53
23.36,100521,53
23.38,100516,53
23.38,100516,53
23.39,100524,53
23.39,100521,53
23.4,100517,53
23.41,100510,53
23.41,100516,53
23.41,100516,54
23.42,100520,54
23.4,100517,54
23.39,100518,54
23.4,100515,53
23.39,100524,53
23.39,100518,53
23.39,100518,53
23.39,100519,53
23.38,100525,53
23.39,100518,54
23.39,100518,54
23.4,100520,54
23.39,100518,54
23.39,100518,54
23.38,100511,54
23.36,100511,54
23.35,100511,54
23.35,100515,54
23.36,100513,54
23.32,100517,54
23.28,100516,54
23.28,100511,54
23.28,100511,54
23.24,100516,54
23.22,100523,54
23.2,100517,54
23.22,100523,54
23.21,100513,54
23.23,100514,54
23.24,100516,54
23.24,100516,54
23.24,100512,54
23.26,100515,54
23.26,100513,54
23.28,100516,54
23.28,100516,54
23.3,100517,54
23.32,100512,54
23.31,100516,54
23.32,100520,54
23.32,100517,54
23.33,100516,54
23.33,100519,54
23.34,100521,54
23.34,100510,54
23.35,100523,54
23.35,100517,54
23.34,100516,54
23.36,100518,54
23.35,100514,54
23.34,100512,54
23.31,100516,54
23.32,100518,54
23.31,100511,54
23.31,100504,54
23.31,100519,54
23.29,100518,54
23.27,100518,54
23.27,100514,54
23.23,100508,54
23.24,100527,54
23.24,100515,54
23.22,100523,54
23.21,100515,54
23.21,100510,54
23.19,100520,54
23.2,100519,54
23.17,100520,54
23.16,100518,54
23.15,100516,54
23.14,100520,54
23.11,100513,54
23.09,100519,54
23.09,100519,54
23.09,100513,54
23.08,100517,54
23.11,100516,54
23.11,100521,54
23.13,100518,54
23.12,100512,54
23.13,100524,54
23.15,100522,54
23.16,100518,54
23.16,100518,55
23.16,100513,55
23.18,100521,55
23.18,100517,55
23.18,100517,55
23.18,100517,55
23.2,100519,55
23.2,100519,55
23.2,100508,55
23.21,100510,55
23.21,100521,54
23.19,100516,54
23.18,100522,54
23.19,100515,54
23.19,100517,54
23.19,100512,54
23.18,100513,54
23.18,100517,54
23.18,100519,54
23.17,100517,54
23.16,100518,54
23.17,100515,54
23.16,100518,54
23.16,100516,54
23.16,100518,54
23.15,100517,54
23.13,100513,54
23.13,100518,54
23.13,100516,54
23.14,100527,54
23.13,100507,54
23.11,100515,54
23.08,100517,54
23.1,100511,54
23.09,100513,54
23.07,100516,54
23.07,100516,54
23.07,100516,54
23.07,100509,54
23.05,100515,54
23.04,100521,54
23.05,100518,54
23.04,100515,54
23.04,100516,54
23.04,100521,54
23.04,100521,54
23.04,100522,54
23.04,100516,54
23.06,100517,54
23.05,100515,54
23.04,100518,54
23.03,100519,54
23.05,100518,54
23.03,100514,54
23.02,100515,54
23.03,100514,54
23.04,100522,54
23.04,100519,54
23.04,100512,54
23.03,100514,54
23.03,100513,54
23.04,100510,54
23.04,100516,54
23.03,100520,54
23.05,100512,54
23.05,100512,54
23.07,100516,54
23.07,100521,54
23.08,100523,54
23.08,100514,54
23.11,100523,54
23.11,100512,54
23.11,100521,54
23.12,100511,54
23.13,100516,54
23.13,100513,54
23.15,100522,54
23.15,100514,54
23.13,100518,54
23.13,100510,54
23.13,100518,54
23.11,100521,54
23.11,100510,54
23.13,100513,54
23.11,100521,54
23.11,100510,54
23.12,100520,54
23.13,100518,54
23.12,100517,54
23.11,100516,54
23.09,100511,54
23.11,100515,54
23.09,100519,54
23.09,100516,54
23.09,100516,54
23.11,100512,54
23.12,100518,54
23.11,100518,55
23.12,100517,55
23.12,100511,54
23.12,100517,55
23.11,100516,55
23.09,100519,55
23.11,100521,55
23.12,100517,55
23.12,100529,55
23.13,100518,55
23.14,100513,55
23.15,100516,55
23.14,100521,55
23.14,100517,55
23.16,100521,55
23.17,100520,55
23.17,100520,55
23.17,100520,55
23.18,100506,55
23.19,100506,55
23.17,100509,54
23.15,100511,54
23.15,100516,54
23.14,100515,54
23.14,100509,54
23.16,100518,54
23.14,100512,54
23.13,100516,54
23.12,100506,54
23.13,100513,54
23.12,100518,54
23.12,100514,54
23.09,100519,54
23.11,100515,54
23.11,100515,54
23.08,100514,54
23.07,100509,54
23.08,100516,54
23.04,100513,54
23.05,100512,54
23.04,100516,54
23.04,100516,54
23.03,100517,54
23.03,100520,54
23.02,100513,54
23.02,100513,54
23,100518,54
23,100512,54
23,100515,54
23.01,100516,54
22.97,100517,54
22.98,100509,54
22.96,100514,54
22.95,100517,54
22.94,100516,54
22.95,100519,54
22.93,100514,54
22.92,100512,54
22.91,100516,54
22.91,100522,54
22.91,100515,54
22.9,100519,54
22.89,100515,54
22.89,100516,54
22.88,100517,54
22.88,100519,54
22.86,100513,54
