temperature,pressure,humidity
22.85,100993,48
22.85,100994,48
22.87,100991,48
22.86,100990,48
22.84,100992,48
22.83,100996,48
22.83,100996,48
22.83,100996,48
22.83,100984,48
22.83,100996,48
22.83,100996,48
22.82,100986,48
22.84,100992,48
22.82,100994,48
22.82,100992,48
22.82,100995,48
22.82,100995,48
22.81,100993,48
22.81,100993,48
22.81,100998,49
22.8,100997,48
22.8,100997,48
22.8,100990,49
22.79,100989,49
22.79,100989,49
22.8,100991,49
22.8,100997,49
22.8,100997,49
22.81,100998,49
22.81,100998,49
22.8,100997,49
22.8,101005,49
22.79,100989,49
22.79,100998,49
22.79,101001,49
22.78,100993,49
22.78,100992,49
22.78,100998,49
22.78,101001,49
22.78,100993,49
22.77,100997,49
22.78,100993,49
22.79,100992,49
22.79,101000,49
22.79,100998,49
22.79,101001,49
22.78,100996,49
22.79,100995,49
22.8,100999,49
22.79,100995,49
22.79,101001,49
22.8,101001,49
22.79,100992,49
22.79,100997,49
22.79,101001,49
22.78,100999,49
22.79,100995,49
22.79,101002,49
22.79,101000,49
22.79,100995,49
22.79,100995,49
22.79,100998,49
22.81,100996,49
22.8,100999,49
22.81,101004,49
22.82,101000,49
22.82,101005,49
22.83,101001,49
22.81,101004,49
22.81,100998,49
22.8,101002,49
22.8,101005,49
22.79,101003,49
22.79,100998,49
22.79,101000,49
22.79,101003,49
22.79,101006,49
22.79,101002,49
22.78,101004,49
22.78,100998,49
22.78,101004,49
22.78,101004,49
22.77,101003,49
22.77,101005,49
22.77,101005,49
22.76,100995,49
22.76,101001,49
22.76,101004,49
22.77,100999,49
22.76,101006,49
22.75,100999,49
22.76,101003,49
22.75,101005,49
22.75,101008,49
22.74,101000,49
22.74,101009,49
22.75,101008,49
22.75,100998,49
22.75,101002,49
22.75,101007,49
22.76,101006,49
22.77,101005,49
22.76,101008,49
22.76,101004,49
22.77,101003,49
22.78,101006,49
22.78,101006,49
22.78,101004,49
22.79,101005,49
22.78,101002,49
22.79,101003,49
22.78,101002,49
22.79,101009,49
22.79,101009,49
22.79,101005,49
22.79,101001,49
22.79,101006,49
22.8,101002,49
22.8,101001,49
22.8,101002,49
22.8,101004,49
22.78,101002,49
22.78,101002,49
22.78,101004,49
22.77,101003,49
22.78,101001,49
22.78,101004,49
22.76,100995,49
22.76,101001,49
22.76,101004,49
22.76,100995,49
22.75,100999,49
22.75,100998,49
22.74,100998,49
22.74,100995,49
22.74,101002,49
22.73,101001,49
22.73,101001,49
22.74,101009,49
22.73,101007,49
22.73,101001,49
22.73,101004,49
22.73,101001,49
22.73,100996,49
22.73,101001,49
22.72,101000,49
22.72,100997,49
22.72,101000,49
22.72,100994,49
22.72,100999,49
22.72,100993,49
22.71,100987,49
22.72,100988,49
22.72,100996,49
22.72,100993,49
22.72,100997,49
22.73,100990,49
22.72,100994,49
22.72,100997,49
22.71,100998,49
22.72,101005,49
22.72,100996,49
22.71,100992,49
22.71,100998,49
22.71,101004,49
22.72,100993,49
22.71,100992,49
22.71,100992,49
22.72,100994,49
22.73,100996,49
22.73,100996,49
22.74,100997,49
22.74,100998,49
22.74,100998,49
22.74,100992,49
22.73,100993,49
22.75,100993,49
22.74,100991,49
22.76,100997,49
22.75,100997,49
22.76,100998,49
22.76,100998,49
22.76,101000,49
22.76,101000,49
22.75,100999,49
22.74,100995,49
22.74,100992,49
22.73,100999,49
22.74,100994,49
22.74,100998,49
22.74,101002,49
22.73,100996,49
22.73,100999,49
22.73,100996,49
22.73,100996,49
22.73,101001,49
22.74,101003,49
22.74,101000,49
22.73,100996,49
22.74,100995,49
22.74,100997,49
22.74,101003,49
22.75,101004,49
22.74,100999,49
22.74,101005,49
22.73,100999,49
22.72,101000,49
22.71,100998,49
22.72,101000,49
22.72,101000,49
22.72,101005,49
22.71,101004,49
22.71,100997,49
22.71,101005,49
22.71,100998,49
22.7,101002,49
22.71,101003,49
22.7,101002,49
22.71,101003,49
22.7,100999,49
22.69,101000,49
22.7,100999,49
22.69,101005,49
22.69,100999,49
22.69,100999,49
22.69,101006,49
22.69,101005,49
22.68,101010,49
22.68,101004,49
22.68,101004,49
22.69,101003,49
22.69,101000,49
22.69,101006,49
22.7,100996,49
22.7,101002,49
22.7,100996,49
22.71,101003,49
22.71,101006,49
22.71,101004,49
22.71,100998,49
22.71,101009,49
22.7,101002,49
22.7,101005,49
22.7,101007,49
22.7,101001,49
22.7,100999,49
22.7,101004,49
22.69,101008,49
22.69,101006,49
22.68,101012,49
22.68,101007,49
22.68,101006,49
22.68,101009,49
22.67,101005,49
22.66,100998,49
22.67,101002,49
22.67,101008,49
22.66,101012,49
22.67,101011,49
22.67,101008,49
22.67,101007,49
22.66,101003,49
22.66,101012,49
22.67,101011,49
22.66,101009,49
22.66,100997,49
22.66,101000,49
22.66,101005,49
22.65,101004,49
22.66,101006,49
22.67,101013,49
22.67,101007,49
22.67,101008,49
22.68,100998,49
22.67,101008,49
22.68,101010,49
22.69,101003,49
22.7,101002,49
22.69,101008,49
22.68,101004,49
22.67,101002,49
22.67,101002,49
22.67,101005,49
22.68,101012,49
22.67,101013,49
22.67,101007,49
22.68,101010,49
22.68,101011,49
22.68,101009,49
22.67,101005,49
22.67,101008,49
22.66,101012,49
22.67,101008,49
22.66,101006,49
22.65,101016,49
22.66,101008,49
22.66,101003,49
22.67,101001,49
22.66,101006,49
22.67,101010,49
22.66,101006,49
22.66,101006,49
22.66,101017,49
22.66,101006,49
22.66,101006,49
22.66,101005,49
22.66,101009,49
22.66,101006,49
22.66,101006,49
22.65,101010,49
22.66,101006,49
22.66,101005,49
22.65,101010,49
22.65,101004,49
22.64,101004,49
22.65,101004,49
22.64,101005,49
22.64,101006,49
22.64,101011,49
22.64,101011,49
22.64,101008,49
22.65,101010,49
22.66,101011,49
22.65,101007,49
22.66,101006,49
22.65,101002,49
22.66,101005,49
22.65,101010,49
22.66,101009,49
22.66,101012,49
22.66,101003,49
22.66,101000,49
22.66,101009,49
22.67,101004,49
22.67,101007,49
22.67,101002,49
22.67,101008,49
22.67,101002,49
22.68,101007,49
22.67,101002,49
22.68,101009,49
22.67,101005,49
22.67,101007,49
22.67,101008,49
22.67,101013,49
22.67,101013,49
22.66,101012,49
22.66,101012,49
22.66,101006,49
22.65,101004,49
22.66,101011,49
22.66,101006,49
22.66,101012,49
22.66,101011,49
22.66,101011,49
22.64,101011,49
22.66,101017,49
22.66,101014,49
22.65,101016,49
22.64,101009,49
22.64,101008,49
22.65,101013,49
22.64,101009,49
22.66,101012,49
22.66,101009,49
22.66,101012,49
22.67,101008,49
22.66,101006,49
22.67,101007,49
22.67,101013,49
22.68,101014,49
22.68,101010,49
22.68,101011,49
22.69,101019,49
22.69,101019,49
22.68,101010,49
22.68,101015,49
22.68,101010,49
22.68,101018,49
22.68,101021,49
22.68,101015,49
22.69,101014,49
22.69,101017,49
22.69,101014,49
22.69,101011,49
22.69,101017,49
22.7,101012,49
22.71,101015,49
22.69,101017,49
22.7,101007,49
22.69,101008,49
22.69,101013,49
22.68,101015,49
22.68,101015,49
22.68,101015,49
22.68,101009,49
22.68,101015,49
22.68,101009,49
22.68,101010,49
22.68,101012,49
22.7,101012,49
22.69,101014,49
22.69,101010,49
22.69,101011,49
22.7,101015,49
22.7,101013,49
22.7,101019,49
22.69,101014,49
22.7,101013,49
22.7,101012,49
22.71,101019,49
22.7,101013,49
22.71,101008,49
22.71,101012,49
22.72,101016,49
22.71,101014,49
22.7,101019,49
22.7,101013,49
22.71,101020,49
22.72,101016,49
22.71,101020,49
22.72,101016,49
22.73,101018,49
22.74,101019,49
22.74,101017,49
22.74,101020,49
22.74,101020,49
22.75,101012,49
22.74,101023,49
22.75,101015,49
22.74,101014,49
22.74,101017,49
22.75,101013,49
22.74,101014,49
22.75,101013,49
22.75,101018,49
22.75,101021,49
22.75,101019,49
22.75,101019,49
22.75,101019,49
22.74,101020,49
22.75,101013,49
22.75,101013,49
22.75,101016,49
22.76,101020,49
22.76,101012,49
22.76,101018,49
22.75,101016,49
22.75,101010,49
22.74,101014,49
22.75,101010,49
22.75,101013,49
22.75,101023,49
22.75,101019,49
22.75,101016,49
22.74,101019,49
22.73,101018,49
22.73,101018,49
22.73,101013,49
22.74,101017,49
22.74,101023,49
22.74,101014,49
22.74,101019,49
22.75,101015,49
22.74,101014,49
22.75,101015,49
22.75,101016,49
22.76,101022,49
22.75,101021,49
22.76,101017,49
22.76,101017,49
22.75,101021,49
22.75,101016,49
22.74,101023,49
22.73,101021,49
22.73,101024,49
22.73,101020,49
22.73,101024,49
22.73,101021,49
22.73,101017,49
22.72,101019,49
22.71,101015,49
22.71,101023,49
22.72,101016,49
22.72,101016,49
22.71,101015,49
22.71,101012,49
22.71,101023,49
22.71,101023,49
22.7,101018,49
22.69,101022,49
22.71,101020,49
22.7,101024,49
22.69,101020,49
22.69,101017,49
22.69,101017,49
22.69,101014,49
22.69,101021,49
22.69,101022,49
22.68,101018,49
22.69,101021,49
22.68,101021,49
22.69,101019,49
22.68,101021,49
22.68,101021,49
22.68,101026,49
22.68,101023,49
22.68,101020,49
22.67,101022,49
22.67,101018,49
22.67,101030,49
22.67,101018,49
22.67,101024,49
22.67,101021,49
22.66,101023,49
22.65,101018,49
22.66,101017,49
22.67,101022,49
22.66,101028,49
22.66,101028,49
22.66,101016,49
22.66,101027,49
22.64,101020,49
22.65,101027,49
22.65,101027,49
22.64,101020,49
22.64,101014,49
22.63,101024,49
22.65,101027,49
22.65,101027,49
22.64,101026,49
22.65,101027,49
22.66,101030,49
22.65,101018,49
22.64,101025,49
22.64,101015,49
22.63,101018,49
22.63,101029,49
22.63,101024,49
22.63,101018,49
22.62,101022,49
22.63,101026,49
22.63,101029,49
22.63,101032,49
22.62,101024,49
22.62,101025,49
22.62,101024,49
22.61,101026,49
22.62,101027,49
22.62,101027,49
22.62,101016,49
22.62,101016,49
22.61,101015,49
22.61,101023,49
22.62,101024,49
22.61,101023,49
22.62,101022,49
22.62,101022,49
22.64,101014,49
22.64,101019,49
22.63,101027,49
22.63,101023,49
22.63,101018,49
22.62,101022,49
22.63,101018,49
22.62,101022,49
22.62,101025,49
22.63,101023,49
22.64,101019,49
22.64,101025,49
22.65,101029,49
22.65,101018,49
22.66,101022,49
22.65,101021,49
22.65,101032,49
22.66,101033,49
22.64,101017,49
22.65,101027,49
22.64,101030,49
22.63,101029,49
22.63,101030,49
22.63,101027,49
22.63,101023,49
22.63,101029,49
22.62,101025,49
22.63,101032,49
22.62,101033,49
22.62,101027,49
22.61,101032,49
22.62,101031,49
22.62,101033,49
22.6,101030,49
22.61,101025,49
22.6,101026,49
22.6,101024,49
22.6,101029,49
22.6,101030,49
22.59,101023,49
22.6,101026,49
22.6,101024,49
22.6,101027,49
22.6,101024,49
22.59,101028,49
22.61,101031,49
22.6,101024,49
22.62,101022,49
22.63,101023,49
22.62,101025,49
22.63,101030,49
22.62,101017,49
22.63,101029,49
22.63,101029,49
22.62,101033,49
22.63,101027,49
22.64,101020,49
22.64,101025,49
22.65,101029,49
22.64,101026,49
22.65,101027,49
22.65,101032,49
22.64,101030,49
22.65,101018,49
22.66,101028,49
22.66,101023,49
22.67,101024,49
22.66,101023,49
22.67,101024,49
22.67,101019,49
22.67,101030,49
22.68,101020,49
22.67,101024,49
22.67,101019,49
22.67,101022,49
22.67,101019,49
22.68,101023,49
22.68,101021,49
22.68,101021,49
22.69,101021,49
22.68,101021,49
22.69,101025,49
22.69,101021,49
22.69,101021,49
22.68,101021,49
22.69,101020,49
22.69,101022,49
22.69,101033,49
22.7,101029,49
22.69,101020,49
22.7,101024,49
22.71,101019,49
22.71,101026,49
22.7,101024,49
22.7,101027,49
22.7,101027,49
22.7,101019,49
22.7,101030,49
22.71,101019,49
22.7,101019,49
22.7,101021,49
22.7,101019,49
22.71,101020,49
22.7,101024,49
22.7,101021,49
22.71,101022,49
22.7,101026,49
22.69,101020,49
22.69,101025,49
22.69,101021,49
22.68,101025,49
22.67,101019,49
22.67,101019,49
22.68,101021,49
22.66,101028,49
22.66,101016,49
22.66,101019,49
22.66,101023,49
22.65,101021,49
22.66,101017,49
22.65,101016,49
22.64,101026,49
22.65,101016,49
22.65,101016,49
22.65,101018,49
22.66,101027,49
22.65,101016,49
22.64,101019,49
22.63,101023,49
22.63,101018,49
22.63,101018,49
22.64,101025,49
22.63,101013,49
22.63,101023,49
22.63,101018,49
22.62,101022,49
22.62,101017,49
22.62,101016,49
22.62,101022,49
22.63,101018,49
22.62,101016,49
22.62,101016,49
22.6,101021,49
22.6,101013,49
22.61,101025,49
22.6,101024,49
22.61,101014,49
22.6,101018,49
22.59,101017,49
22.6,101018,49
22.59,101022,49
22.6,101018,49
22.59,101022,49
22.58,101018,49
22.59,101022,49
22.59,101022,49
22.58,101017,49
22.59,101022,49
22.57,101021,49
22.57,101025,49
22.58,101026,49
22.59,101025,49
22.57,101022,49
22.58,101017,49
22.58,101020,49
22.59,101016,49
22.57,101019,49
22.58,101018,49
22.57,101022,49
22.58,101020,49
22.56,101022,49
22.56,101018,49
22.55,101016,49
22.56,101020,49
22.57,101024,49
22.57,101019,49
22.58,101020,49
22.58,101018,49
22.58,101020,49
22.58,101023,49
22.58,101016,49
22.58,101024,49
22.59,101022,49
22.6,101021,49
22.6,101021,49
22.6,101027,49
22.6,101019,49
22.6,101021,49
22.6,101019,49
22.6,101018,49
22.61,101023,49
22.61,101020,49
22.62,101024,49
22.62,101013,49
22.62,101017,49
22.62,101013,49
22.61,101021,49
22.62,101022,49
22.61,101020,49
22.6,101018,49
22.6,101021,49
22.6,101018,49
22.61,101020,49
22.59,101020,49
22.62,101024,49
22.58,101018,49
22.6,101024,49
22.58,101010,49
22.59,101019,49
22.59,101025,49
22.59,101019,49
22.58,101017,49
22.59,101023,49
22.59,101022,49
22.58,101023,49
22.58,101015,49
22.57,101019,49
22.57,101024,49
22.58,101021,49
22.57,101022,49
22.58,101021,49
22.59,101019,49
22.58,101026,49
22.59,101025,49
22.58,101020,49
22.58,101015,49
22.58,101023,49
22.58,101020,49
22.56,101026,49
22.57,101019,49
22.58,101020,49
22.58,101020,49
22.58,101020,49
22.58,101020,49
22.58,101026,49
22.58,101023,49
22.57,101019,49
22.58,101020,49
22.58,101026,49
22.59,101022,49
22.58,101016,49
22.59,101019,49
22.6,101024,49
22.59,101020,49
22.59,101022,49
22.59,101019,49
22.6,101024,49
22.61,101028,49
22.61,101025,49
22.62,101028,49
22.64,101017,49
22.63,101018,49
22.63,101018,49
22.64,101014,49
22.64,101014,49
22.62,101016,49
22.62,101022,49
22.62,101016,49
22.62,101022,49
22.6,101024,49
22.6,101013,49
22.61,101014,49
22.62,101010,49
22.61,101026,49
22.62,101022,49
22.62,101011,49
22.62,101024,49
22.63,101015,49
22.63,101018,49
22.63,101023,49
22.62,101017,49
22.62,101016,49
22.62,101022,49
22.61,101023,49
22.62,101022,49
22.62,101022,49
22.61,101011,49
22.62,101017,49
22.62,101022,49
22.63,101012,49
22.63,101018,49
22.64,101019,49
22.63,101018,49
22.64,101019,49
22.64,101017,49
22.65,101016,49
22.66,101016,49
22.66,101011,49
22.65,101013,49
22.66,101017,49
22.65,101018,49
22.65,101021,49
22.65,101018,49
22.65,101013,49
22.66,101017,49
22.66,101017,49
22.66,101017,49
22.67,101019,49
22.67,101022,49
22.67,101019,49
22.68,101015,49
22.68,101021,49
22.68,101014,49
22.68,101010,49
22.68,101010,49
22.69,101017,49
22.69,101016,49
22.69,101016,49
22.69,101013,49
22.69,101020,49
22.69,101017,49
22.69,101022,49
22.7,101024,49
22.7,101013,49
22.69,101017,49
22.69,101017,49
22.68,101012,49
22.68,101015,49
22.68,101018,49
22.68,101009,49
22.68,101020,49
22.67,101019,49
22.67,101013,49
22.67,101018,49
22.66,101014,49
22.66,101012,49
22.65,101016,49
22.64,101011,49
22.65,101016,49
22.64,101017,49
22.63,101018,49
22.63,101024,49
22.64,101019,49
22.63,101015,49
22.62,101016,49
22.62,101017,49
22.63,101018,49
22.64,101019,49
22.63,101026,49
22.62,101014,49
22.62,101014,49
22.63,101018,49
22.61,101023,49
22.62,101016,49
22.63,101015,49
22.62,101022,49
22.62,101016,49
22.61,101021,49
22.62,101016,49
22.6,101018,49
22.61,101011,49
22.6,101018,49
22.6,101018,49
22.6,101018,49
22.59,101017,49
22.6,101013,49
22.6,101018,49
22.6,101021,49
22.6,101019,49
22.6,101021,49
22.6,101021,49
22.6,101018,49
22.61,101011,49
22.61,101011,49
22.61,101025,49
22.61,101011,49
22.61,101015,49
22.62,101024,49
22.63,101026,49
22.62,101016,49
22.62,101017,49
22.63,101012,49
22.63,101012,49
22.64,101014,49
22.64,101014,49
22.65,101016,49
22.64,101011,49
22.65,101016,49
22.64,101014,49
22.64,101014,49
22.64,101014,49
22.63,101012,49
22.63,101015,49
22.63,101015,49
22.62,101013,49
22.61,101012,49
22.63,101018,49
22.63,101023,49
22.64,101019,49
22.64,101014,49
22.64,101014,49
22.64,101014,49
22.64,101017,49
22.64,101008,49
22.63,101007,49
22.64,101014,49
22.63,101012,49
22.64,101019,49
22.64,101019,49
22.65,101016,49
22.65,101021,49
22.64,101014,49
22.63,101015,49
22.63,101018,49
22.64,101014,49
22.64,101012,49
22.63,101016,49
22.64,101014,49
22.63,101013,49
22.63,101012,49
22.64,101025,49
22.64,101014,49
22.63,101012,49
22.64,101014,49
22.63,101018,49
22.64,101014,49
22.64,101014,49
22.66,101017,49
22.65,101013,49
22.65,101010,49
22.67,101013,49
22.66,101011,49
22.65,101016,49
22.66,101020,49
22.66,101017,49
22.65,101016,49
22.66,101017,49
22.64,101014,49
22.64,101019,49
22.64,101008,49
22.64,101019,49
22.64,101019,49
22.63,101012,49
22.63,101012,49
22.62,101022,49
22.63,101012,49
22.62,101016,49
22.62,101010,49
22.61,101015,49
22.61,101020,49
22.61,101020,49
22.6,101024,49
22.6,101013,49
22.6,101010,49
22.59,101016,49
22.59,101016,49
22.58,101016,49
22.59,101016,49
22.58,101016,49
22.59,101022,49
22.58,101020,49
22.57,101013,49
22.58,101010,49
22.57,101014,49
22.57,101014,49
22.56,101023,49
22.56,101020,49
22.57,101013,49
22.56,101017,49
22.56,101018,49
22.56,101014,49
22.55,101019,49
22.55,101016,49
22.56,101017,49
22.55,101018,49
22.55,101018,49
22.55,101015,49
22.54,101016,49
22.54,101022,49
22.55,101018,49
22.54,101019,49
22.54,101017,49
22.54,101013,49
22.53,101018,49
22.54,101019,49
22.53,101017,49
22.53,101017,49
22.52,101016,49
22.53,101017,49
22.53,101015,49
22.52,101016,49
22.52,101016,49
22.52,101014,49
22.52,101021,49
22.52,101018,49
22.52,101016,49
22.52,101019,49
22.52,101013,49
22.51,101022,49
22.51,101012,49
22.51,101017,49
22.5,101018,49
22.51,101014,49
22.51,101015,49
22.5,101019,49
22.5,101019,49
22.5,101010,49
22.5,101015,49
22.5,101019,49
22.49,101006,49
22.5,101015,49
22.51,101014,49
22.52,101013,49
22.52,101013,49
22.53,101012,49
22.52,101014,49
22.52,101011,49
22.53,101013,49
22.53,101013,49
22.53,101013,49
22.54,101013,49
22.55,101015,49
22.56,101014,49
22.55,101015,49
22.55,101013,49
22.56,101011,49
22.56,101014,49
22.57,101014,49
22.58,101017,49
22.58,101009,49
22.57,101006,49
22.59,101008,49
22.59,101016,49
22.59,101016,49
22.6,101013,49
22.59,101009,49
22.59,101022,49
22.59,101005,49
22.59,101009,49
22.59,101005,49
22.58,101006,49
22.58,101009,49
22.57,101008,49
22.57,101014,49
22.57,101002,49
22.57,101013,49
22.56,101018,49
22.56,101011,49
22.57,101016,49
22.56,101011,49
22.56,101012,49
22.57,101013,49
22.57,101016,49
22.57,101013,49
22.57,101013,49
22.58,101015,49
22.56,101011,49
22.56,101006,49
22.56,101011,49
22.57,101013,49
22.56,101011,49
22.56,101006,49
22.56,101007,49
22.56,101015,49
22.56,101015,49
22.58,101009,49
22.57,101007,49
22.57,101013,49
22.57,101014,49
22.56,101015,49
22.56,101011,49
22.57,101013,49
22.57,101013,49
22.58,101018,49
22.59,101008,49
22.59,101016,49
22.59,101011,49
22.58,101004,49
22.59,101019,49
22.59,101012,49
22.6,101013,49
22.61,101009,49
22.6,101018,49
22.6,101007,49
22.6,101008,49
22.61,101011,49
22.6,101008,49
22.62,101013,49
22.62,101011,49
22.62,101013,49
22.62,101006,49
22.62,101010,49
22.62,101009,49
22.62,101013,49
22.62,101010,49
22.62,101010,49
22.61,101006,49
22.61,101011,49
22.6,101013,49
22.6,101013,49
22.6,101008,49
22.59,101006,49
22.59,101006,49
22.6,101010,49
22.59,101008,49
22.58,101006,49
22.59,101016,49
22.57,101014,49
22.59,101016,49
22.59,101008,49
22.58,101009,49
22.58,101004,49
22.58,101009,49
22.58,101004,49
22.58,101006,49
22.58,101006,49
22.57,101007,49
22.58,101004,49
22.57,101007,49
22.59,101008,49
22.58,101010,49
22.59,101008,49
22.59,101008,49
22.59,101006,49
22.6,101018,49
22.6,101013,49
22.6,101007,49
22.6,101007,49
22.61,101009,49
22.61,101011,49
22.61,101009,49
22.61,101010,49
22.6,101013,49
22.6,101008,49
22.6,101010,49
22.6,101013,49
22.6,101001,49
22.6,101007,49
22.6,101007,49
22.59,101011,49
22.59,101011,49
22.59,101008,49
22.59,101012,49
22.59,101005,49
22.6,101013,49
22.61,101006,49
22.6,101004,49
22.62,101002,49
22.6,101008,49
22.61,101010,49
22.62,101008,49
22.62,101010,49
22.62,101005,49
22.62,101005,49
22.62,101010,49
22.63,101007,49
22.63,101009,49
22.63,101007,49
22.63,101007,49
22.64,101008,49
22.64,101014,49
22.65,101010,49
22.64,101012,49
22.64,101008,49
22.64,101011,49
22.63,101007,49
22.63,101007,49
22.64,101008,49
22.64,101003,49
22.63,101007,49
22.65,101010,49
22.65,101004,49
22.65,101007,49
22.65,101010,49
22.64,101011,49
22.64,101003,49
22.64,101008,49
22.63,101005,49
22.63,101009,49
22.62,101008,49
22.61,101010,49
22.62,101008,49
22.61,101009,49
22.61,101009,49
22.62,101005,49
22.6,101008,49
22.61,101007,49
22.62,101010,49
22.62,101011,49
22.63,101009,49
22.62,101008,49
22.62,101010,49
22.63,101007,49
22.63,101013,49
22.63,101007,49
22.63,101010,49
22.63,101007,49
22.63,101009,49
22.63,101007,49
22.61,101012,49
22.61,101007,49
22.61,101007,49
22.6,101011,49
22.6,101008,49
22.59,101006,49
22.59,101006,49
22.59,101005,49
22.59,101011,49
22.59,101005,49
22.59,101011,49
22.58,101007,49
22.58,101015,49
22.57,101003,49
22.58,101015,49
22.57,101007,49
22.57,101013,49
22.57,101014,49
22.57,101016,49
22.56,101006,49
22.56,101011,49
22.56,101006,49
22.56,101006,49
22.56,101012,49
22.55,101010,49
22.54,101013,49
22.55,101016,49
22.55,101010,49
22.56,101011,49
22.56,101006,49
22.57,101005,49
22.57,101008,49
22.57,101005,49
22.58,101007,49
22.58,101009,49
22.58,101010,49
22.59,101008,49
22.59,101011,49
22.59,101005,49
22.59,101009,49
22.59,101003,49
22.6,101004,49
22.6,101010,49
22.6,101001,49
22.61,101010,49
22.61,101003,49
22.61,101010,49
22.61,101006,49
22.61,101006,49
22.61,101010,49
22.61,101010,49
22.61,101012,49
22.61,101014,49
22.62,101016,49
22.62,101010,49
22.62,101006,49
22.64,101008,49
22.63,101015,49
22.63,101012,49
22.64,101005,49
22.64,101009,49
22.65,101010,49
22.65,101013,49
22.65,101010,49
22.66,101012,49
22.66,101012,49
22.66,101012,49
22.66,101006,49
22.67,101013,49
22.66,101012,49
22.67,101013,49
22.67,101013,49
22.67,101005,49
22.67,101013,49
22.67,101008,49
22.67,101007,49
22.67,101013,49
22.68,101007,49
22.68,101009,49
22.68,101009,49
22.67,101008,49
22.69,101008,49
22.68,101010,49
22.68,101003,49
22.68,101004,49
22.68,101010,49
22.69,101008,49
22.69,101010,49
22.68,101007,49
22.68,101014,49
22.68,101015,49
22.67,101011,49
22.66,101009,49
22.66,101009,49
22.65,101007,49
22.66,101012,49
22.65,101004,49
22.64,101009,49
22.65,101010,49
22.66,101011,49
22.65,101007,49
22.66,101006,49
22.66,101012,49
22.66,101014,49
22.66,101006,49
22.67,101007,49
22.67,101011,49
22.67,101013,49
22.66,101006,49
22.67,101001,49
22.67,101010,49
22.68,101004,49
22.67,101007,49
22.67,101008,49
22.66,101006,49
22.66,101012,49
22.65,101004,49
22.65,101007,49
22.64,101005,49
22.64,101008,49
22.63,101007,49
22.64,101003,49
22.63,101012,49
22.63,101007,49
22.63,101012,49
22.62,101008,49
22.61,101006,49
22.62,101010,49
22.6,101001,49
22.61,101011,49
22.6,101008,49
22.6,101013,49
22.59,101012,49
22.6,101007,49
22.6,101007,49
22.59,101011,49
22.59,101003,49
22.58,101006,49
22.58,101009,49
22.58,101015,49
22.57,101008,49
22.57,101014,49
22.56,101012,49
22.56,101012,49
22.57,101013,49
22.57,101007,49
22.56,101014,49
22.55,101010,49
22.55,101004,49
22.56,101011,49
22.55,101012,49
22.55,101015,49
22.55,101012,49
22.54,101003,49
22.54,101013,49
22.54,101012,49
22.54,101013,49
22.54,101008,49
22.55,101010,49
22.55,101010,49
22.55,101015,49
22.55,101015,49
22.55,101015,49
22.53,101007,49
22.54,101014,49
22.53,101010,49
22.53,101012,49
22.54,101008,49
22.53,101012,49
22.53,101006,49
22.53,101018,49
22.53,101013,49
22.54,101008,49
22.54,101008,49
22.54,101019,49
22.55,101018,49
22.55,101015,49
22.55,101016,49
22.55,101019,49
22.56,101012,49
22.56,101015,49
22.57,101013,49
22.57,101014,49
22.58,101015,49
22.58,101009,49
22.59,101016,49
22.59,101017,49
22.59,101012,49
22.59,101012,49
22.6,101013,49
22.61,101014,49
22.61,101009,49
22.61,101009,49
22.61,101010,49
22.61,101003,49
22.61,101014,49
22.61,101010,49
22.62,101005,49
22.62,101010,49
22.61,101004,49
22.63,101012,49
22.63,101007,49
22.63,101012,49
22.63,101010,49
22.64,101014,49
22.64,101014,49
22.63,101010,49
22.63,101010,49
22.63,101007,49
22.65,101013,49
22.64,101008,49
22.64,101005,49
22.65,101016,49
22.64,101008,49
22.64,101011,49
22.65,101004,49
22.64,101004,49
22.66,101006,49
22.65,101010,49
22.66,101006,49
22.66,101011,49
22.66,101008,49
22.66,101008,49
22.67,101015,49
22.66,101009,49
22.66,101006,49
22.66,101001,49
22.66,101006,49
22.67,101008,49
22.68,101011,49
22.67,101008,49
22.67,101013,49
22.67,101008,49
22.67,101008,49
22.67,101013,49
22.67,101013,49
22.67,101013,49
22.66,101006,49
22.66,101003,49
22.65,101007,49
22.66,101011,49
22.66,101011,49
22.64,101012,49
22.64,101012,49
22.63,101007,49
22.64,101008,49
22.63,101007,49
22.63,101002,49
22.63,101007,49
22.63,101005,49
22.64,100997,49
22.64,101004,49
22.64,101005,49
22.62,101010,49
22.62,101006,49
22.63,101007,49
22.61,101010,49
22.63,101007,49
22.63,101007,49
22.64,101011,49
22.63,101007,49
22.64,101011,49
22.63,101015,49
22.64,101014,49
22.64,101008,49
22.64,101008,49
22.64,101008,49
22.64,101009,49
22.65,101010,49
22.64,101008,49
22.63,101009,49
22.63,101007,49
22.63,101012,49
22.63,101012,49
22.63,101007,49
22.62,101006,49
22.62,101010,49
22.62,101010,49
22.62,101010,49
22.61,101015,49
22.62,101008,49
22.61,101006,49
22.61,101004,49
22.61,101003,49
22.61,100998,49
22.6,101008,49
22.6,101013,49
22.6,101008,49
22.59,101005,49
22.6,101013,49
22.6,101010,49
22.59,101016,49
22.58,101018,49
22.58,101004,49
22.58,101006,49
22.58,101004,49
22.58,101010,49
22.59,101011,49
22.57,101013,49
22.57,101007,49
22.56,101006,49
22.56,101003,49
22.55,101005,49
22.56,101011,49
22.56,101003,49
22.55,101010,49
22.55,101005,49
